,2569-04-24,,,,,,,,Price performance,,,,,,,,,,,,,
,Ticker,Name,Country,Theme 1,Sub Theme,Sector 1,Sector 2,Inception date,YTD,1M,3M,6M,1Y,3Y,5Y,,Dividend yield (%),Trend,Trend,52-wk high,Trading value,RSI
,SPBOND80 TB Equity,STATE STREET SPDR PORTFOL-DR,US,Thematic,,Bonds,,2568-11-11,2.46913815722054,-0.598800110959717,2.46913815722054,-10.2702682082717,-10.2702682082717,-10.2702682082717,-10.2702682082717,,3.93831334918378,,,0.897297297297297,292996.212746711,49.13147017919
,SP500US8 TB Equity,STATE STREET SPDR PORTFOL-DR,US,Index,,Index,,2568-11-11,7.08661529961533,7.9365090718345,7.9365090718345,4.61538571577805,4.61538571577805,4.61538571577805,4.61538571577805,,0.935294117559405,New 52 weeks high,RSI Overbought,1,1244843.35842105,74.2752743677678
,NONGFU80 TB Equity,NONGFU SPRING CO LTD-DR,CN - H,Nextgen tech,,Consumer products,,,-2.23517417537641E-06,9.71428326198033,-1.53846373924842,-14.2857162015779,21.5189846256111,12.2806992447167,12.2806992447167,,2.40155432971648,,,0.82051282051282,812219.262565789,50.5548986862602
,LOREAL80 TB Equity,L'OREAL SA - DR,EU,Nextgen tech,,Consumer products,,,5.18518200627079,7.57575432459513,-3.02220733572021E-06,-1.38889186912112,-0.699303700373719,-1.38889186912112,-1.38889186912112,,1.85211267794522,,,0.916129032258064,273700.087585526,62.0740314615033
,ZIJIN80 TB Equity,ZIJIN MINING GROUP CO LTD-DR,CN - H,AI Supercycle,,Precious metals mining,,2568-11-11,1.35135135135135,3.44827586206897,-10.7142857142857,9.48905109489052,9.48905109489052,9.48905109489052,9.48905109489052,,#N/A N/A,,,0.797872340425532,1491777.91131579,46.9058633730468
,600519 CH Equity,KWEICHOW MOUTAI CO LTD-A,CN - A ,Nextgen tech,,Consumer products,,2569-05-13,2.2784004371932,3.63525187655881,8.68032714116058,0.585516567887931,-6.04026476183765,-14.458065088893,-29.8067209751386,,3.5619031164382,,,0.886620060790274,22493776904.284,55.8646165627192
,BRKB80 TB Equity,BERKSHIRE HATHAWAY INC-DR,US,Nextgen tech,,Financial,,,-2.56410378676195,-3.18471459066792,1.33333206176758,-6.17284068354854,-10.0591727262418,-10.0591727262418,-10.0591727262418,,#N/A N/A,,,0.844444444444444,3138589.6,37.4338368792207
,SPTECH80 TB Equity,SS TECHNOLOGY SELECT SECTOR,US,Thematic,,Consumer technology,,2568-11-11,12.568308095463,14.4444465637207,14.4444465637207,7.29166865348816,7.29166865348816,7.29166865348816,7.29166865348816,,0.426407758761378,,RSI Overbought,0.895652173913044,148990.737286184,77.456940046697
,SPCOM80 TB Equity,COMMUNICATION SERVICES SE-DR,US,Thematic,,Communication services,,2568-11-11,4.32432148907635,4.32432148907635,6.04395316197322,3.76343804021035,3.76343804021035,3.76343804021035,3.76343804021035,,1.21243520026998,Near 52 weeks high,,1,57213.6131676604,62.5035686830461
,SPHLTH80 TB Equity,HEALTH CARE SELECT SECTOR-DR,US,Thematic,,Healthcare,,2568-11-11,-2.46914051197194,0.423723964367888,-3.26531079350686,-0.836824872004941,-0.836824872004941,-0.836824872004941,-0.836824872004941,,1.64388179904801,Near 52 weeks high,,0.911538461538462,314675.830748355,44.954272266634
